D,p,dKthr,A
1.5842222e-09,1.220214,7.1691566,73.31479
1.4972303e-09,1.2032377,7.035943,75.12573
2.6907359e-09,1.1505538,7.5008755,77.86942
2.0519164e-09,1.1845368,6.797484,73.831635
1.4980198e-09,1.2396296,6.6074066,74.808426
3.0441032e-09,1.1446447,7.732986,75.1883
1.9640298e-09,1.1657245,7.2938223,73.649376
2.305908e-09,1.1513236,6.9705367,70.50576
2.4833893e-09,1.1423528,8.091771,73.588356
1.8034136e-09,1.2621188,7.2542133,78.78936
2.975747e-09,1.1410074,7.1830325,75.18041
1.7694561e-09,1.175098,7.9577513,73.89981
2.518784e-09,1.2578388,6.9583364,74.64978
1.1231972e-09,1.1773785,7.4073644,75.29881
1.735751e-09,1.2453656,7.284468,74.66204
1.5877472e-09,1.1051396,7.6088195,74.81452
2.642631e-09,1.3204342,6.5960655,75.54675
1.7374826e-09,1.1495897,7.4865074,72.36811
1.5338155e-09,1.2246481,6.322158,70.05547
1.3382802e-09,1.2702818,6.7119594,73.55776
2.6751077e-09,1.1830655,7.390713,73.68627
2.2303026e-09,1.120379,7.7912817,71.72838
2.8884997e-09,1.136642,7.0624585,71.714165
2.4976934e-09,1.2084575,7.3222637,72.91329
2.120636e-09,1.2192689,6.7606945,75.50949
1.4031064e-09,1.180307,8.303502,77.94116
3.41827e-09,1.2221918,7.222914,71.87053
2.0277167e-09,1.2402561,7.9797397,76.714775
2.7080993e-09,1.1656429,6.7254395,73.607086
1.5718885e-09,1.1851933,6.835756,70.91254
5.384238e-09,1.2213707,6.983097,75.14599
2.826663e-09,1.159745,7.601139,75.78878
2.788407e-09,1.2007293,5.8229904,73.81325
2.2931534e-09,1.1417881,6.445566,76.42002
1.1292528e-09,1.1049894,7.9121246,70.754036
9.432916e-10,1.1747999,7.3435035,70.01755
1.6170143e-09,1.2153575,6.9791284,76.649445
8.5963575e-10,1.1697512,7.274943,74.52703
2.0115356e-09,1.3226154,7.0860004,72.87698
1.7457813e-09,1.1238737,7.75175,75.04945
2.2982836e-09,1.2238276,7.4208922,76.478065
2.457638e-09,1.1853349,7.062849,71.49118
1.3175877e-09,1.1585401,7.5276847,73.48673
3.4465635e-09,1.183197,7.7452984,73.69145
2.6297078e-09,1.1803323,7.5935283,69.89206
1.357972e-09,1.2680991,6.8688703,73.01822
1.0664647e-09,1.1719908,6.7727647,71.892525
1.9652244e-09,1.1698791,6.7002945,73.87397
1.4202207e-09,1.2902175,8.143468,73.52914
2.4191413e-09,1.1986971,7.45072,73.772064
1.9429867e-09,1.2767698,7.0083747,72.65402
1.5771573e-09,1.2386621,6.3661056,75.8623
1.0332195e-09,1.1586355,7.037226,74.52779
2.5718603e-09,1.1549631,7.5337987,76.18661
2.806661e-09,1.182751,7.47359,72.67525
1.9568425e-09,1.138145,7.4452558,75.26473
1.1078918e-09,1.1603566,6.4028025,72.91228
2.761152e-09,1.1768531,7.207095,77.83635
2.3521525e-09,1.1680071,6.596619,76.404976
1.0717188e-09,1.1179601,6.9829426,73.41319
2.25434e-09,1.2696092,7.130734,76.549675
3.701078e-09,1.1382917,6.748452,77.45006
1.3166117e-09,1.2612802,7.172388,73.9971
1.2561691e-09,1.202624,6.858319,76.21798
1.2945972e-09,1.0776479,7.032258,75.288734
1.9856083e-09,1.041762,7.9146914,73.01102
8.626769e-10,1.1954359,7.379619,75.763596
1.8574806e-09,1.0865934,7.247381,79.47436
1.8677162e-09,1.2455716,7.0272546,74.461655
1.8762305e-09,1.1155171,7.5074644,73.59002
2.4979154e-09,1.2201481,7.3117785,76.105644
1.6296697e-09,1.2252451,6.8126574,73.189674
1.7134513e-09,1.1252416,6.319826,74.32049
2.8151925e-09,1.2983038,7.916198,70.0698
1.4053165e-09,1.2270026,7.558454,74.670456
3.1158467e-09,1.1540554,6.7503757,72.5146
5.8433858e-09,1.1930143,7.3337216,72.72065
2.1678062e-09,1.2168373,7.04946,73.20975
2.5596063e-09,1.1780106,8.121359,73.350784
1.9621513e-09,1.0928891,6.430132,70.88821
1.8193381e-09,1.2757335,6.9616966,75.57811
1.1825209e-09,1.1950405,6.786435,72.25481
1.8560351e-09,1.240978,7.1600447,75.607185
2.3375977e-09,1.2861282,7.2727675,74.25504
1.7502528e-09,1.2027228,6.751249,78.16435
3.8040575e-09,1.2142847,7.693833,74.012955
4.8939364e-09,1.1655738,7.6959095,74.3734
2.1994073e-09,1.1450586,7.5353136,76.114136
4.019495e-09,1.2762208,7.1920786,74.86853
3.214399e-09,1.1627419,7.344559,76.586845
7.278714e-10,1.2276509,7.819568,75.74831
2.6591669e-09,1.2550682,7.590404,72.857895
3.0776435e-09,1.1364225,7.638692,76.08123
2.0774333e-09,1.2495179,7.5831513,75.69893
1.1154122e-09,1.1907738,7.6224456,74.759056
2.7724085e-09,1.1949666,8.030331,74.35704
3.7942134e-09,1.1974741,7.010254,73.07551
3.583652e-09,1.1999786,6.4511395,72.36846
2.7491436e-09,1.2423898,7.6510186,72.31759
1.8595668e-09,1.1749414,6.599183,72.04559
1.4343521e-09,1.2038373,6.6749687,77.01961
7.125652e-10,1.1354655,7.5775604,73.333336
1.3321869e-09,1.2267275,7.5492215,70.857956
2.1590525e-09,1.0853114,6.776486,74.32622
2.3535562e-09,1.2857616,7.4136157,74.83247
1.5654884e-09,1.1317941,7.5568533,72.59402
2.7788245e-09,1.1877887,6.9819565,72.87543
2.038601e-09,1.1533918,7.891088,77.99892
1.506698e-09,1.1581312,6.890642,75.66583
4.6683084e-09,1.2261033,6.2660937,75.55381
1.2789585e-09,1.2153924,7.279616,74.95021
1.1014866e-09,1.2866262,8.288387,73.961586
2.71708e-09,1.2222744,5.5123005,73.04232
1.3481182e-09,1.2540145,6.291274,79.95325
1.944435e-09,1.1814419,6.8803415,75.84708
1.5281234e-09,1.1427065,6.7786016,76.173164
2.2738158e-09,1.2428796,6.36988,75.86725
4.4907447e-09,1.1785574,7.720512,73.44645
2.7322031e-09,1.1891128,7.276265,75.38491
2.3854552e-09,1.2913817,7.3994713,76.935555
1.0551614e-09,1.1673849,7.5281878,75.2543
1.3626253e-09,1.2763687,7.002887,74.803986
2.379926e-09,1.1752875,6.6704063,75.67646
1.0443761e-09,1.1471099,7.509191,74.24321
2.8678317e-09,1.2125992,7.5634437,73.28299
1.1736004e-09,1.1789691,7.311523,72.43213
1.8398351e-09,1.1924506,7.2220006,73.87566
1.8219956e-09,1.2326796,7.8896112,73.29416
1.0884698e-09,1.1936741,7.244087,76.96631
3.6383592e-09,1.2616113,8.331496,75.35899
2.294641e-09,1.154949,7.68694,71.37874
1.3377329e-09,1.1683683,7.09412,73.24765
1.6681937e-09,1.2415456,7.1601486,76.54099
1.891639e-09,1.2149178,6.5133348,74.13605
1.7603728e-09,1.2041813,7.3960624,71.74811
4.008924e-09,1.0907079,7.1511874,72.62623
3.041062e-09,1.2050639,7.7486057,76.61843
2.9520841e-09,1.1984599,7.2376842,72.55221
2.3924172e-09,1.2309362,7.524601,73.654236
1.66848e-09,1.18288,7.6575713,76.82466
2.0935802e-09,1.159775,7.284664,74.78356
2.421898e-09,1.1132168,6.813812,73.47007
2.5112756e-09,1.2806618,6.378704,74.69451
1.5641296e-09,1.1427984,8.413534,77.95383
2.6276104e-09,1.1255667,7.1275573,71.56663
2.8104326e-09,1.1679308,6.955651,72.97963
2.0847872e-09,1.1791071,7.795074,72.34207
3.9746038e-09,1.2379222,6.7631264,74.47478
1.7672186e-09,1.2809716,6.426181,74.10582
1.5834094e-09,1.238164,7.6107655,72.572815
1.0617528e-09,1.289507,7.2839446,73.38747
1.5704881e-09,1.2046871,7.4354324,72.0556
1.7122026e-09,1.2303492,8.494289,71.19717
1.172708e-09,1.240805,7.0115037,76.14342
7.139407e-10,1.146067,6.5406027,76.88309
2.609658e-09,1.1688772,7.6663184,75.98534
2.8843257e-09,1.2515024,7.6465926,76.45084
2.4472517e-09,1.2209322,6.7377634,74.015625
1.6578491e-09,1.194523,6.685015,71.817444
1.1689069e-09,1.0768175,7.07739,74.23671
2.6953786e-09,1.2132846,7.4497576,74.04258
1.2136515e-09,1.2008623,7.6419835,75.38709
2.350488e-09,1.2025783,8.113082,74.728195
2.2267104e-09,1.2117252,6.5580997,78.14134
4.1070813e-09,1.1787274,6.9367685,71.26348
1.755508e-09,1.1709365,7.8205495,73.72841
2.477225e-09,1.2170823,7.5313306,76.78756
2.1456528e-09,1.2361796,7.7946205,77.36373
1.412554e-09,1.134198,7.283675,74.34789
3.4258238e-09,1.2906094,7.092247,69.05117
1.2842296e-09,1.1316786,6.5053687,76.46518
2.5953268e-09,1.2802838,7.8067474,72.099686
2.8383444e-09,1.1893959,7.7864213,75.004135
1.9199968e-09,1.2361635,7.929445,74.66125
1.8484981e-09,1.1835495,7.8653173,71.31488
1.9272375e-09,1.17129,7.6086926,74.323425
1.418496e-09,1.2804986,7.312796,71.542564
3.6314785e-09,1.2391227,6.87738,70.868004
1.9380455e-09,1.104618,7.364525,69.83846
2.5796267e-09,1.1734804,6.5864367,73.2667
2.024375e-09,1.2556155,6.6193805,76.610565
1.6175822e-09,1.2013246,7.724235,75.691246
3.0589051e-09,1.2446026,7.5539913,74.93177
2.3862812e-09,1.2357675,7.221301,74.62507
1.7286705e-09,1.2289816,7.175363,74.968
1.5573647e-09,1.2391058,7.103393,71.97555
1.507266e-09,1.2084405,7.7649074,75.53849
2.0542268e-09,1.2278125,7.6820154,71.53013
1.5054548e-09,1.2065161,6.9401026,72.5327
1.8002411e-09,1.2016608,7.348798,73.52358
1.2565486e-09,1.2576394,7.179551,75.402115
2.0505397e-09,1.2198032,7.078621,77.432175
6.851682e-10,1.1221924,6.977214,75.524765
2.2880091e-09,1.1736983,7.9538703,71.82489
2.5915194e-09,1.1710202,7.7366714,74.44346
4.322571e-09,1.205925,8.07745,73.29279
2.2767226e-09,1.2795633,7.2101502,74.17097
5.8846483e-09,1.1503854,6.0622487,73.10392
1.4481908e-09,1.1136658,7.0474763,77.25319
1.4831041e-09,1.2450408,6.988928,71.063866
9.483964e-10,1.2138898,7.09143,74.046455
1.3425094e-09,1.2644027,6.6540017,76.14723
1.1976552e-09,1.1721228,7.268215,72.23491
2.2203395e-09,1.1910126,6.686981,74.286835
1.3927327e-09,1.1497877,6.6266627,72.94335
2.302444e-09,1.1541079,6.9368973,74.91081
4.0932413e-09,1.187847,7.5033307,73.461784
3.4949965e-09,1.1526684,7.214019,74.03828
1.2270548e-09,1.2766815,6.9224544,74.22732
1.472051e-09,1.1989322,6.634458,74.74432
1.9988382e-09,1.1729927,6.7275944,73.263245
1.9209851e-09,1.1432067,7.6203785,73.65142
2.1092614e-09,1.2836728,6.925913,73.85264
1.9043274e-09,1.1817878,7.370325,75.777534
2.2666713e-09,1.201074,7.362744,72.5485
1.5082793e-09,1.0972756,8.210624,70.1774
1.4932051e-09,1.210511,7.6440773,72.79768
3.2938003e-09,1.2090521,6.965322,75.27688
2.9492115e-09,1.3176033,7.408835,72.713936
1.875511e-09,1.1270372,7.376328,75.40931
1.3543797e-09,1.2575499,6.1808805,74.788086
2.0453943e-09,1.2124524,6.327498,75.70458
5.1847175e-09,1.1639916,7.135337,75.31168
1.1320725e-09,1.2158682,7.171962,73.23446
2.0075122e-09,1.1834122,7.7565217,78.343994
2.186355e-09,1.1686401,7.921458,76.949455
2.7008584e-09,1.1072401,7.7027345,76.6022
1.8466851e-09,1.2845929,7.4367676,73.304016
2.8289298e-09,1.171635,7.179342,73.86034
2.3234872e-09,1.1463964,6.612191,73.87122
2.573561e-09,1.1303455,7.276119,71.13531
1.6322973e-09,1.1115596,6.080944,71.6118
1.9917705e-09,1.2035524,7.2885246,73.5556
2.449871e-09,1.2074136,7.310004,73.698204
2.2902578e-09,1.2663718,7.513725,75.21947
2.0011346e-09,1.2811261,8.0804615,74.19964
1.6207975e-09,1.1002553,6.9729204,72.97191
1.5487753e-09,1.2222532,7.5165076,73.33988
1.7268388e-09,1.1880591,7.7099686,74.78579
2.2682936e-09,1.2238474,6.956087,74.93131
2.0368636e-09,1.142686,6.285374,76.207954
1.267048e-09,1.1913091,7.5149674,75.058464
2.345633e-09,1.2376082,8.066031,75.01572
1.1318475e-09,1.1293534,6.709581,71.05919
6.0880806e-10,1.2027127,7.272438,74.07441
1.6457482e-09,1.2480954,7.2281327,72.74621
2.4430842e-09,1.2566302,7.9958963,74.78013
2.4450175e-09,1.2414302,7.413295,73.26935
9.553242e-10,1.2659254,7.1394763,74.915276
3.6968635e-09,1.2447205,6.9632883,74.6366
1.9334259e-09,1.1847829,6.695111,74.41005
1.1474037e-09,1.212004,8.372626,76.12337
2.8430658e-09,1.1772746,7.1849885,72.62321
1.3112118e-09,1.212104,7.72615,72.201546
2.994005e-09,1.1541809,5.758621,76.41041
1.3724857e-09,1.0940282,6.656843,77.82316
4.9196864e-09,1.2614846,7.034897,78.12174
2.4539821e-09,1.2407813,7.809635,75.14475
1.4480057e-09,1.2157067,6.9677286,74.98291
2.1088753e-09,1.0994444,7.121447,74.93538
2.0199753e-09,1.2573161,6.9644322,72.38212
2.4262454e-09,1.1817639,7.120172,74.08982
1.9074369e-09,1.1252801,7.331283,72.317
3.2722145e-09,1.2024914,7.029655,73.99144
1.1693558e-09,1.2460389,7.761279,74.69382
1.7830207e-09,1.1599401,7.262029,72.83222
2.0127278e-09,1.2721698,6.2084656,68.99915
4.5799378e-09,1.1853226,6.853514,69.0592
2.5547342e-09,1.1799752,7.530568,74.493935
2.430287e-09,1.2369847,7.4069924,74.546684
1.1510135e-09,1.2040315,6.8992147,78.270874
4.5279602e-09,1.2463739,8.152021,73.37037
3.1289944e-09,1.1644763,6.9161787,72.50616
2.4847107e-09,1.2394457,8.26053,77.92521
2.11348e-09,1.1449158,7.460868,75.541245
1.9023059e-09,1.1367675,7.461819,74.649925
1.2252371e-09,1.1926215,7.472784,73.6321
1.0959585e-09,1.1799158,7.2309623,74.793304
1.903058e-09,1.1720525,7.3244066,74.38255
1.3983228e-09,1.1816196,6.529536,75.14557
3.0559106e-09,1.2197403,6.9519553,71.73906
1.6526709e-09,1.1979095,6.415762,76.32702
3.5499639e-09,1.1929114,7.881623,71.98282
3.506204e-09,1.111828,7.7478347,71.992325
1.1196565e-09,1.0687994,7.6239796,73.14375
2.9000524e-09,1.1276908,6.991459,76.550896
2.5920261e-09,1.2115465,8.237779,76.38539
1.3592947e-09,1.1612996,8.27865,72.02513
9.866126e-10,1.2597518,7.140267,79.087555
1.3141367e-09,1.1447855,7.040925,74.27261
2.669028e-09,1.1803149,7.0619755,75.837685
1.9161146e-09,1.153825,6.8986797,72.92087
1.1762613e-09,1.1623683,7.2217555,75.178696
3.135961e-09,1.1269453,8.1159115,69.314156
1.9623339e-09,1.1775689,7.4490457,74.83236
4.169908e-09,1.1254281,7.5031805,69.80751
3.6541017e-09,1.2094054,6.706614,72.80839
2.0854287e-09,1.2643127,7.3761125,74.462036
1.7424954e-09,1.2023787,7.624891,74.41533
1.6855848e-09,1.1896325,7.458498,76.59739
1.9268962e-09,1.19213,7.1446548,73.51087
2.5682716e-09,1.2856691,7.6489134,76.639946
2.0819046e-09,1.2398375,6.4559536,73.1367
1.3128172e-09,1.1938329,7.084196,77.212814
1.7753811e-09,1.1388565,7.55992,76.66267
1.7940271e-09,1.1851557,6.8084326,73.37763
1.3085361e-09,1.1900904,6.520337,75.18092
3.8533714e-09,1.2022495,6.103484,73.916985
2.319813e-09,1.1887249,6.99505,78.8494
2.4404403e-09,1.2017951,7.7450585,74.093895
2.4227491e-09,1.1290897,6.6090517,75.23361
1.6923262e-09,1.1753484,7.031973,76.51641
2.4269553e-09,1.2439686,7.509873,75.71176
2.407734e-09,1.2073482,7.7167797,74.6267
2.3755826e-09,1.2088356,7.43729,73.309784
1.7102402e-09,1.1287333,6.5378985,74.900764
4.5731015e-09,1.1838701,6.4817266,73.72615
2.5076734e-09,1.0606254,7.3734627,73.85578
1.9231763e-09,1.1487899,6.90255,75.30297
3.264648e-09,1.2781137,7.148112,74.95358
2.0225888e-09,1.1965139,6.758016,76.52393
2.3700721e-09,1.2010401,6.875034,75.07303
1.9436868e-09,1.1747904,6.775754,74.42295
2.4708868e-09,1.194174,7.6772,73.81806
2.8007778e-09,1.1562335,7.4404893,75.40258
2.288296e-09,1.1575097,8.059689,74.24856
1.92049e-09,1.2023442,7.1984262,73.39877
1.0584935e-09,1.2291543,7.630041,73.87845
2.3606561e-09,1.2259308,7.030412,72.89016
1.3630121e-09,1.2274774,8.014313,75.24851
1.8019302e-09,1.2717053,7.282608,77.96267
2.9025238e-09,1.2433224,7.8191347,75.629814
1.4475627e-09,1.2515682,6.989169,75.80431
2.7480802e-09,1.1834754,6.3940353,73.128685
1.7665739e-09,1.2299182,6.608948,74.0446
1.4198518e-09,1.2934451,7.132589,74.58715
3.1389944e-09,1.2126384,7.634736,75.171394
1.1644254e-09,1.1888694,7.7239513,74.64164
1.6353597e-09,1.2387458,7.424859,75.3315
5.866279e-09,1.1403962,7.4457555,71.07061
2.148943e-09,1.2045971,8.1937475,77.520386
1.8111159e-09,1.1559671,7.1911364,76.97853
2.1322901e-09,1.2575195,5.9315934,74.4773
2.2576983e-09,1.2140534,7.0268707,72.77139
2.0057402e-09,1.2024758,6.7181296,76.34958
1.957246e-09,1.1412201,7.8890777,73.547386
1.7808367e-09,1.1298717,7.6917553,73.383705
2.1477788e-09,1.1503788,6.8727584,73.611755
2.5500293e-09,1.1751559,7.3018255,74.43416
1.4234779e-09,1.2563856,7.5453944,73.138245
2.631005e-09,1.2393997,6.6744447,74.262085
2.2757536e-09,1.262269,7.1257825,76.2425
3.2063168e-09,1.249586,6.8591857,75.16848
2.1735773e-09,1.2331239,7.665789,71.34349
2.072271e-09,1.231594,6.4375105,72.57688
3.7831476e-09,1.1606759,7.678955,74.781456
1.2230147e-09,1.241213,7.7039905,71.41832
3.1481793e-09,1.2555912,6.8646774,74.28348
1.3781867e-09,1.1880864,7.3700175,74.58123
1.5879764e-09,1.1824121,6.811067,72.44369
3.086158e-09,1.213759,7.3693986,73.55957
2.00262e-09,1.1501495,6.4663124,70.6409
1.8343234e-09,1.2022179,7.3477383,74.11605
2.5090874e-09,1.1213346,7.4955583,71.01429
4.60165e-09,1.212374,7.188956,72.40611
3.977057e-09,1.2560046,7.418952,74.4633
2.2965354e-09,1.134044,7.8081627,75.818245
3.7152363e-09,1.2738248,7.728724,76.07261
2.2911928e-09,1.2038795,7.47456,75.31335
2.8322988e-09,1.1582729,7.312521,75.50927
2.3498863e-09,1.209922,6.672848,75.04371
3.0902714e-09,1.1249831,6.6295447,72.46751
1.3692711e-09,1.2400057,6.510759,73.88938
1.3649155e-09,1.1122862,6.7302756,74.439186
1.7178606e-09,1.1635787,7.6119294,73.109276
2.6726377e-09,1.2131286,6.753782,74.05291
2.0663344e-09,1.1735928,7.2823467,74.52202
2.2469815e-09,1.2127894,8.15126,75.38023
1.4891633e-09,1.2013931,6.5216503,71.98317
2.2283069e-09,1.1833771,7.020661,75.27713
2.5948772e-09,1.1490163,7.7322836,73.643654
1.9773423e-09,1.2898251,6.151434,74.539474
2.6642824e-09,1.2405671,6.9392676,74.901375
2.3574438e-09,1.2179992,7.810093,72.77666
1.0704143e-09,1.2171893,7.625598,75.00115
3.3208334e-09,1.2914513,6.895399,73.438324
1.4647917e-09,1.2636969,7.185741,72.81893
3.6719918e-09,1.1128291,6.528389,72.03054
1.0958314e-09,1.2622631,6.6878037,74.6299
3.9693933e-09,1.1928546,7.082043,72.44305
1.2181036e-09,1.1223398,7.133697,74.517555
2.2258795e-09,1.1815529,7.684244,73.88703
1.867025e-09,1.1666878,7.008463,75.067665
1.4803736e-09,1.2717941,7.223389,70.376724
3.5037644e-09,1.2052172,7.4197645,73.95634
1.3107962e-09,1.1616704,7.651445,73.1577
1.7165959e-09,1.2234474,6.3264174,74.86453
1.651829e-09,1.1301724,8.6205845,71.340935
2.2051423e-09,1.1813563,7.166069,73.8876
1.7549691e-09,1.1939347,7.3492765,71.42501
2.7043048e-09,1.211191,7.458911,73.518814
3.5952503e-09,1.2063484,6.723124,76.87259
3.339214e-09,1.1598997,7.470562,76.19433
1.5348963e-09,1.1109536,6.574322,75.17722
2.5754523e-09,1.2735878,7.203848,70.53476
1.8095831e-09,1.2763213,7.6292844,76.54716
1.147458e-09,1.214147,7.4315786,74.28203
3.4578977e-09,1.1565343,7.243672,73.97431
1.2501089e-09,1.2805129,6.9048824,73.650475
2.6681544e-09,1.2111318,6.4441986,77.035614
4.463884e-09,1.1520264,6.822987,77.81556
1.9980961e-09,1.2434747,6.8370504,73.23669
2.2002977e-09,1.1849866,8.188876,76.58833
2.297696e-09,1.2016332,7.1735673,76.10092
9.394415e-10,1.1173688,7.5952783,73.389435
1.7304158e-09,1.2284575,6.8852377,73.39069
1.494596e-09,1.2955258,7.48315,74.65798
2.0660662e-09,1.1864822,6.958615,75.823044
1.2032448e-09,1.1420318,7.136757,80.91348
1.1765612e-09,1.2288929,7.8320975,72.217735
1.7038694e-09,1.2589371,7.249001,73.86473
2.9338976e-09,1.2563269,6.648264,75.86396
1.9843371e-09,1.1713451,7.582705,73.508026
1.8646198e-09,1.2337389,7.12507,76.84509
3.3170051e-09,1.2227852,7.088882,71.30079
3.9302956e-09,1.1542019,6.9911504,72.71017
1.5395066e-09,1.1650189,6.908853,74.015236
1.4043989e-09,1.3190894,7.95113,73.37184
1.0010638e-09,1.2184021,7.224262,74.508354
4.003698e-09,1.2098318,7.114685,75.46123
1.3685719e-09,1.215596,7.0703363,76.49727
1.251981e-09,1.1312598,7.2265987,72.88696
1.1886849e-09,1.2215114,7.454168,74.21666
1.8190178e-09,1.2175143,7.1640263,72.779884
3.2414893e-09,1.1589854,6.388874,71.246346
2.0867472e-09,1.187727,6.0987487,73.786194
1.5894885e-09,1.2505474,7.137299,77.498604
1.7478751e-09,1.1524372,7.5465617,72.10284
3.1666054e-09,1.286684,6.4206114,70.458534
1.4897509e-09,1.2245624,7.0926647,76.15232
1.6293554e-09,1.1504036,6.881378,72.34651
2.1328608e-09,1.1292448,7.5843077,72.36922
1.7006417e-09,1.2209179,7.2363105,75.404465
1.4993579e-09,1.1428475,7.5890155,74.58653
1.7317865e-09,1.2191728,7.1860175,72.657036
1.4599743e-09,1.1652404,7.475906,73.553276
9.914887e-10,1.1473426,7.096974,73.94737
1.7701215e-09,1.1416382,6.936122,75.775795
1.4486408e-09,1.1744953,7.3901877,74.67581
2.7446478e-09,1.2451627,7.5950775,73.21831
8.457839e-10,1.2183869,6.991324,75.539215
1.024167e-09,1.2649316,7.0497704,74.030365
2.9845197e-09,1.292551,6.5184627,77.01072
1.9126032e-09,1.1347499,7.009616,73.70089
2.009239e-09,1.236923,7.725814,73.56052
1.991226e-09,1.2246877,7.195741,70.60841
1.409681e-09,1.1708074,6.331845,73.86356
1.7738886e-09,1.2402732,7.061303,74.57018
3.2117222e-09,1.253266,8.329777,76.66095
1.0352877e-09,1.1958486,7.1060038,69.78364
1.4275895e-09,1.3214707,7.103154,73.06399
1.0142879e-09,1.2362218,7.821194,75.0266
2.8330625e-09,1.2829922,7.7792854,73.42714
2.3156832e-09,1.23721,6.7708855,74.325905
2.3339468e-09,1.1907396,7.4577136,72.78472
2.2054236e-09,1.1959857,6.8377323,75.643265
1.6050575e-09,1.0948229,7.9518766,77.5253
1.7428975e-09,1.1616423,5.8492928,75.8334
2.7411895e-09,1.236439,7.537189,75.55965
2.0981825e-09,1.2512013,6.5744295,73.39441
1.8692932e-09,1.1525822,8.280621,73.83054
2.227681e-09,1.2049878,6.791055,75.96874
2.3341247e-09,1.2066633,7.4111133,72.740555
2.1051203e-09,1.1888367,7.0280275,74.72851
2.5567117e-09,1.1770788,7.4577312,75.035095
3.5752847e-09,1.2002759,7.387044,76.144806
1.6329313e-09,1.164283,7.075579,72.22389
1.3807805e-09,1.1495494,7.4420185,73.3226
1.4219884e-09,1.0895417,7.2987165,70.361145
1.885574e-09,1.2342135,6.9192867,72.7345
1.3245122e-09,1.2318857,7.3811646,74.028885
1.5809152e-09,1.1460851,7.7173853,74.3652
1.5493492e-09,1.1944723,7.2135963,71.88568
3.1286256e-09,1.2724633,7.8924785,71.76048
1.3721064e-09,1.2456595,7.5662727,74.47807
2.8742337e-09,1.1585205,7.6527295,73.133644
1.5560431e-09,1.1779481,7.88524,76.0937
2.0680573e-09,1.2143366,6.394852,74.23619
1.7910453e-09,1.2002283,7.88745,78.37051
2.8449147e-09,1.1672368,8.070185,71.68006
2.0655553e-09,1.1725488,6.992938,72.26933
2.207448e-09,1.143788,7.489832,76.03946
2.453298e-09,1.2756095,6.619436,72.48004
2.4990081e-09,1.1713117,7.5500145,74.95961
2.4023257e-09,1.2928195,6.8280473,74.3379
2.042755e-09,1.1129911,8.186005,74.90015
1.3809217e-09,1.180378,7.9082527,74.734795
1.6268143e-09,1.2238017,7.1538715,73.09877
2.9770943e-09,1.1674894,7.6637707,76.97715
1.7389953e-09,1.2144223,6.486286,76.91903
1.9068387e-09,1.2426766,7.37459,75.938416
1.3054112e-09,1.2812856,7.4004984,79.51858
1.8723922e-09,1.2754613,8.069725,72.41039
2.2859463e-09,1.1235846,7.034078,72.72424
2.8557108e-09,1.2298714,8.085051,77.65396
1.3752416e-09,1.2549449,7.077167,75.45063
1.6347583e-09,1.1826591,6.6322184,72.3615
1.9744086e-09,1.284284,7.624144,70.44678
2.962055e-09,1.2198887,7.6532516,71.61903
